web-scraper-order,web-scraper-start-url,pagination,pagination-href,recip,recip-href,name,ingr_list,meth_list,meth_group,ing_group
"1614336530-5085","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/2","Summer egg salad with basil & peas","https://www.bbcgoodfood.com/recipes/summer-egg-salad-basil-peas","Summer egg salad with basil & peas","","","[{""meth_group"":""STEP 1""},{""meth_group"":""Cook the potatoes in a pan of simmering water for 5 mins. Add the beans and cook 5 mins more, then tip in the peas and cook for 2 mins until all the vegetables are just tender. Meanwhile, boil the eggs in another pan for 8 mins. Drain and run under cold water, then carefully shell and halve.""},{""meth_group"":""STEP 2""},{""meth_group"":""Mix all the dressing ingredients together in a large bowl with a good grinding of black pepper, crushing the herbs and capers with the back of a spoon to intensify their flavours.""},{""meth_group"":""STEP 3""},{""meth_group"":""Mix the warm vegetables into the dressing to coat, then add the lettuce and toss everything together. Pile onto plates, top with the eggs and grind over some black pepper to serve.""}]","[{""ing_group"":""150g new potatoes , thickly sliced""},{""ing_group"":""160g French beans , trimmed""},{""ing_group"":""160g frozen peas""},{""ing_group"":""3 eggs""},{""ing_group"":""160g romaine lettuce , roughly torn into pieces""},{""ing_group"":""1 tbsp extra virgin olive oil""},{""ing_group"":""2 tsp cider vinegar""},{""ing_group"":""½ tsp English mustard powder""},{""ing_group"":""2 tbsp chopped mint""},{""ing_group"":""3 tbsp chopped basil""},{""ing_group"":""1 garlic clove , finely grated""},{""ing_group"":""1 tbsp capers""}]"
"1614336234-4936","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","","","Gin & tonic cheesecake","https://www.bbcgoodfood.com/recipes/gin-tonic-cheesecake","Gin & tonic cheesecake","","","[{""meth_group"":""STEP 1""},{""meth_group"":""Butter and line a 23cm loose-bottomed tin with baking parchment. Put the digestive biscuits in a plastic food bag and crush to crumbs using a rolling pin, or blitz in a food processor. Transfer to a bowl, then pour over the melted butter. Mix thoroughly until the crumbs are completely coated. Tip them into the prepared tin and press firmly down into the base to create an even layer. Chill in the fridge for 1 hr to set firmly.""},{""meth_group"":""STEP 2""},{""meth_group"":""To make the filling, place the cream cheese, icing sugar and lime zest in a bowl, then beat with an electric whisk until smooth. Tip in the gin and double cream, and continue beating until the mixture is thick and completely combined. Now spoon it onto the biscuit base, and spread to the edges. Smooth the top of the cheesecake down with the back of a dessert spoon or spatula. Leave to set in the fridge overnight.""},{""meth_group"":""STEP 3""},{""meth_group"":""Pour the can of gin and tonic into a pan, add the caster sugar and lemon juice and boil hard. Once it has reduced to a syrup (about 3-4 minutes over high heat), cool a little, then add the lime juice and the slices of lemon and toss in the syrup. Allow to cool completely.""},{""meth_group"":""STEP 4""},{""meth_group"":""To serve, place the base of the cheesecake on top of a can, then gradually pull the sides of the tin down. Slip the cake onto a serving plate, removing the lining paper and base. Top with a handful of the crushed meringues, then drizzle with the syrup, scattering the lemon slices on top as you go. Add a final dusting of lime zest, slice and serve.""}]","[{""ing_group"":""250g digestive biscuits""},{""ing_group"":""100g butter , melted""},{""ing_group"":""600g cream cheese""},{""ing_group"":""100g icing sugar""},{""ing_group"":""zest and juice of 1 lime , plus extra zest to serve""},{""ing_group"":""50ml gin""},{""ing_group"":""280ml double cream""},{""ing_group"":""250ml can gin and tonic""},{""ing_group"":""2 tbsp caster sugar""},{""ing_group"":""1 lemon , half juiced, half finely sliced""},{""ing_group"":""2 medium meringues , crushed""}]"
"1614336573-5114","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/2","Summer fruit & mascarpone tart","https://www.bbcgoodfood.com/recipes/summer-fruit-mascarpone-tart","","","[{""meth_list"":""STEP 1""},{""meth_list"":""Heat oven to 200C/180C fan/gas 6. Unroll 1 pastry sheet, but leave it on the parchment. Place it on a baking tray, dust with 2 tbsp icing sugar, then cover with another sheet of parchment and another baking tray. Pour baking beans into the tray to weigh it down, or use empty cans. Bake for 30 mins, then check if the pastry is golden all over. If not, return for another 5 mins or so. Repeat with the other pastry sheet (or cook both together if you have enough trays). Once out of the oven, trim the edges with a large, sharp knife. Leave to cool.""},{""meth_list"":""STEP 2""},{""meth_list"":""Softly whip the mascarpone, cream, vanilla and remaining icing sugar, then transfer half to a disposable piping bag fitted with a 1.5cm round nozzle (or just snip off the corner). Pipe blobs of the mascarpone cream over the surface of one piece of pastry, right up to the edges. Top with half the fruit and dust with a little icing sugar.""},{""meth_list"":""STEP 3""},{""meth_list"":""Top with the second piece of pastry, more mascarpone cream (refilling the bag when you need to), the remaining fruit, a dusting of icing sugar and, finally, some mint leaves. Use a serrated knife to cut through the layers without squashing the whole tart. Best served within an hour or two, but leftovers will keep for up to two days in the fridge.""}]","[{""meth_group"":""STEP 1""},{""meth_group"":""Heat oven to 200C/180C fan/gas 6. Unroll 1 pastry sheet, but leave it on the parchment. Place it on a baking tray, dust with 2 tbsp icing sugar, then cover with another sheet of parchment and another baking tray. Pour baking beans into the tray to weigh it down, or use empty cans. Bake for 30 mins, then check if the pastry is golden all over. If not, return for another 5 mins or so. Repeat with the other pastry sheet (or cook both together if you have enough trays). Once out of the oven, trim the edges with a large, sharp knife. Leave to cool.""},{""meth_group"":""STEP 2""},{""meth_group"":""Softly whip the mascarpone, cream, vanilla and remaining icing sugar, then transfer half to a disposable piping bag fitted with a 1.5cm round nozzle (or just snip off the corner). Pipe blobs of the mascarpone cream over the surface of one piece of pastry, right up to the edges. Top with half the fruit and dust with a little icing sugar.""},{""meth_group"":""STEP 3""},{""meth_group"":""Top with the second piece of pastry, more mascarpone cream (refilling the bag when you need to), the remaining fruit, a dusting of icing sugar and, finally, some mint leaves. Use a serrated knife to cut through the layers without squashing the whole tart. Best served within an hour or two, but leftovers will keep for up to two days in the fridge.""}]","[{""ing_group"":""2 x 320g ready-rolled all-butter puff pastry""},{""ing_group"":""100g icing sugar""},{""ing_group"":""750g tub mascarpone""},{""ing_group"":""600ml double cream""},{""ing_group"":""2 tsp vanilla extract""},{""ing_group"":""200g raspberries , a few halved""},{""ing_group"":""200g blackberries , a few halved""},{""ing_group"":""1 large mango , peeled and thinly sliced""},{""ing_group"":""6 nectarines or peaches, or a mixture, sliced""},{""ing_group"":""4 passion fruits (look for ones with crinkly skin, this means they’re ripe), halved, seeds and pulp scooped out""},{""ing_group"":""handful small mint leaves""}]"
"1614336350-5009","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/4","Sweet potatoes with red pepper & halloumi","https://www.bbcgoodfood.com/recipes/sweet-potatoes-red-pepper-halloumi","Sweet potatoes with red pepper & halloumi","","","[{""meth_group"":""STEP 1""},{""meth_group"":""Rub each potato with a little oil and salt, then wrap in a double layer of foil.""},{""meth_group"":""STEP 2""},{""meth_group"":""Pour the oil into a bowl and stir in the mint. Add the halloumi and toss until well coated in the minty oil. Wrap each piece in a strip of pepper. Cut four lengths of foil about 1cm wide and wrap one around the middle of each parcel to hold them together. You could use skewers instead, but be careful not to split the cheese.""},{""meth_group"":""STEP 3""},{""meth_group"":""Heat the barbecue. When the coals glow red, put the potatoes directly on them. Cook for 30 mins, turning halfway. Unwrap a potato and check if it is cooked through. If not, rewrap and cook more, checking every 10 mins. Alternatively, bake in the oven at 200C/180C fan/gas 6 for 50 mins-1 hr.""},{""meth_group"":""STEP 4""},{""meth_group"":""Meanwhile cook the pepper parcels on the barbecue or a griddle pan for 3-4 mins each side or until the pepper chars and the cheese melts a bit. Remove from the grill and unwind the foil or remove the skewers. Split the potatoes, add butter if you like, then lay a parcel in the centre of each. Add a squeeze of lemon and scatter over some parsley to serve.""}]","[{""ing_group"":""4 medium sweet potatoes""},{""ing_group"":""1 tbsp olive oil""},{""ing_group"":""8 mint leaves , finely chopped""},{""ing_group"":""225g halloumi , cut into 4 slices""},{""ing_group"":""4 fat strips grilled red pepper""},{""ing_group"":""butter (optional)""},{""ing_group"":""1 lemon , halved""},{""ing_group"":""small bunch parsley , chopped""}]"
"1614336369-5023","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/4","Mozzarella sticks","https://www.bbcgoodfood.com/recipes/mozzarella-dippers","","","[{""meth_list"":""STEP 1""},{""meth_list"":""Cut the mozzarella into ‘chips’. Tip the flour into a bowl and season well. Whisk the eggs in a second bowl and tip the breadcrumbs, paprika and oregano into a third. Coat the mozzarella sticks in the flour, then the egg, then the breadcrumbs. Transfer to a parchment-lined tray and freeze for at least 2 hrs.""},{""meth_list"":""STEP 2""},{""meth_list"":""Heat enough oil to come 2-3cm up the side of a saucepan. When hot, drop in a test chip – it should sizzle straight away and brown within a minute or two. The secret is to cook them long enough to crisp up the outside without letting the mozzarella ooze out – it may take you a few practice chips to get it right. Cook the chips in batches and drain on kitchen paper. Serve hot with your favourite dip.""}]","[{""meth_group"":""STEP 1""},{""meth_group"":""Cut the mozzarella into ‘chips’. Tip the flour into a bowl and season well. Whisk the eggs in a second bowl and tip the breadcrumbs, paprika and oregano into a third. Coat the mozzarella sticks in the flour, then the egg, then the breadcrumbs. Transfer to a parchment-lined tray and freeze for at least 2 hrs.""},{""meth_group"":""STEP 2""},{""meth_group"":""Heat enough oil to come 2-3cm up the side of a saucepan. When hot, drop in a test chip – it should sizzle straight away and brown within a minute or two. The secret is to cook them long enough to crisp up the outside without letting the mozzarella ooze out – it may take you a few practice chips to get it right. Cook the chips in batches and drain on kitchen paper. Serve hot with your favourite dip.""}]","[{""ing_group"":""400g block mozzarella (not in water)""},{""ing_group"":""50g flour""},{""ing_group"":""2 eggs""},{""ing_group"":""150g breadcrumbs""},{""ing_group"":""2 tsp smoked paprika""},{""ing_group"":""2 tsp dried oregano""},{""ing_group"":""vegetable or sunflower oil for frying""},{""ing_group"":""dips , to serve""}]"
"1614336271-4960","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","","","Tomato, burrata & broad bean salad","https://www.bbcgoodfood.com/recipes/tomato-burrata-broad-bean-salad","Tomato, burrata & broad bean salad","","","[{""meth_group"":""STEP 1""},{""meth_group"":""Chop the tomatoes into a mixture of slices and wedges, then put them in a bowl. Toss with 1/2 tsp salt and the sugar, then leave to marinate for 30 mins. Meanwhile, bring a pan of water to the boil and add the broad beans. Boil for 2 mins, then drain and allow to cool for a couple of mins. Peel them out of their shells. This is a bit fiddly but well worth it – I use my thumbnail to pierce the skin, then gently squeeze out the shiny green beans.""},{""meth_group"":""STEP 2""},{""meth_group"":""Finely chop the herbs, then tip into a bowl and whisk in the olive oil, mustard, fennel seeds, most of the lemon zest, and red wine vinegar. Season, then stir in the broad beans.""},{""meth_group"":""STEP 3""},{""meth_group"":""Tip the tomatoes onto a serving platter. Top with the burrata, then spoon over the broad bean salsa. Scatter over the hazelnuts and remaining lemon zest to serve.""}]","[{""ing_group"":""500g tomatoes (I used a mix of sizes and colours)""},{""ing_group"":""1⁄2 tsp caster sugar""},{""ing_group"":""150g broad beans , podded""},{""ing_group"":""handful basil""},{""ing_group"":""handful chives""},{""ing_group"":""handful flat leaf parsley""},{""ing_group"":""1 tbsp tarragon""},{""ing_group"":""1 tbsp lovage""},{""ing_group"":""1 tbsp mint leaves""},{""ing_group"":""3 tbsp olive oil""},{""ing_group"":""2 tsp Dijon mustard""},{""ing_group"":""pinch of fennel seeds""},{""ing_group"":""1 lemon , zested""},{""ing_group"":""1 tbsp red wine vinegar""},{""ing_group"":""2 x 100g burrata or 2 x 125g balls mozzarella""},{""ing_group"":""50g hazelnuts , toasted and roughly chopped""}]"
"1614336396-5039","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/4","Fennel, roast lemon & tomato salad","https://www.bbcgoodfood.com/recipes/fennel-roast-lemon-tomato-salad","Fennel, roast lemon & tomato salad","","","[{""meth_group"":""STEP 1""},{""meth_group"":""Heat oven to 200C/180C fan/gas 6 and line a baking tray with baking parchment. Slice 1 lemon into thin rounds and spread out on the baking tray, drizzle over 1/2 tbsp oil and sprinkle over the sugar. Roast for 20-25 mins until shrivelled and caramelised in places. Keep an eye on them – you may have to take some out the oven before the others are done. These can be made in the morning and kept at room temperature.""},{""meth_group"":""STEP 2""},{""meth_group"":""While the lemons are cooking, roughly chop the tomatoes and thinly slice the fennel, saving the fronds. Put in a bowl with the remaining olive oil, juice from the other lemon and pomegranate seeds. Season to taste, then give everything a good mix.""},{""meth_group"":""STEP 3""},{""meth_group"":""When you’re ready to serve, roughly chop all the herbs and mix them into the salad along with the roasted lemons and fennel fronds.""}]","[{""ing_group"":""2 lemons""},{""ing_group"":""2 tbsp extra virgin olive oil""},{""ing_group"":""pinch of sugar""},{""ing_group"":""500g mixed tomatoes (I used cherry tomatoes and some larger ones)""},{""ing_group"":""3 fennel bulbs""},{""ing_group"":""100g pomegranate seeds""},{""ing_group"":""1⁄2 small pack tarragon leaves""},{""ing_group"":""1⁄2 small pack parsley leaves""},{""ing_group"":""1⁄2 small pack mint leaves""}]"
"1614336423-5059","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/4","Bean, feta & herb dip","https://www.bbcgoodfood.com/recipes/bean-feta-herb-dip","","","[{""meth_list"":""STEP 1""},{""meth_list"":""Drain and rinse beans. Tip into a food processor with feta, lemon juice and garlic, and whizz until smooth. Add dill, mint or chives, and season with pepper.""}]","[{""meth_group"":""STEP 1""},{""meth_group"":""Drain and rinse beans. Tip into a food processor with feta, lemon juice and garlic, and whizz until smooth. Add dill, mint or chives, and season with pepper.""}]","[{""ing_group"":""400g can cannellini bean""},{""ing_group"":""200g feta cheese""},{""ing_group"":""1 tbsp lemon juice""},{""ing_group"":""1 garlic clove , crushed""},{""ing_group"":""3 tbsp chopped dill, mint or  chives (or 1 tbsp each)""}]"
"1614336234-4937","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","","","Gin & tonic cheesecake","https://www.bbcgoodfood.com/recipes/gin-tonic-cheesecake","","[{""ingr_list"":""250g digestive biscuits""},{""ingr_list"":""100g butter , melted""},{""ingr_list"":""600g cream cheese""},{""ingr_list"":""100g icing sugar""},{""ingr_list"":""zest and juice of 1 lime , plus extra zest to serve""},{""ingr_list"":""50ml gin""},{""ingr_list"":""280ml double cream""},{""ingr_list"":""250ml can gin and tonic""},{""ingr_list"":""2 tbsp caster sugar""},{""ingr_list"":""1 lemon , half juiced, half finely sliced""},{""ingr_list"":""2 medium meringues , crushed""}]","","[{""meth_group"":""STEP 1""},{""meth_group"":""Butter and line a 23cm loose-bottomed tin with baking parchment. Put the digestive biscuits in a plastic food bag and crush to crumbs using a rolling pin, or blitz in a food processor. Transfer to a bowl, then pour over the melted butter. Mix thoroughly until the crumbs are completely coated. Tip them into the prepared tin and press firmly down into the base to create an even layer. Chill in the fridge for 1 hr to set firmly.""},{""meth_group"":""STEP 2""},{""meth_group"":""To make the filling, place the cream cheese, icing sugar and lime zest in a bowl, then beat with an electric whisk until smooth. Tip in the gin and double cream, and continue beating until the mixture is thick and completely combined. Now spoon it onto the biscuit base, and spread to the edges. Smooth the top of the cheesecake down with the back of a dessert spoon or spatula. Leave to set in the fridge overnight.""},{""meth_group"":""STEP 3""},{""meth_group"":""Pour the can of gin and tonic into a pan, add the caster sugar and lemon juice and boil hard. Once it has reduced to a syrup (about 3-4 minutes over high heat), cool a little, then add the lime juice and the slices of lemon and toss in the syrup. Allow to cool completely.""},{""meth_group"":""STEP 4""},{""meth_group"":""To serve, place the base of the cheesecake on top of a can, then gradually pull the sides of the tin down. Slip the cake onto a serving plate, removing the lining paper and base. Top with a handful of the crushed meringues, then drizzle with the syrup, scattering the lemon slices on top as you go. Add a final dusting of lime zest, slice and serve.""}]","[{""ing_group"":""250g digestive biscuits""},{""ing_group"":""100g butter , melted""},{""ing_group"":""600g cream cheese""},{""ing_group"":""100g icing sugar""},{""ing_group"":""zest and juice of 1 lime , plus extra zest to serve""},{""ing_group"":""50ml gin""},{""ing_group"":""280ml double cream""},{""ing_group"":""250ml can gin and tonic""},{""ing_group"":""2 tbsp caster sugar""},{""ing_group"":""1 lemon , half juiced, half finely sliced""},{""ing_group"":""2 medium meringues , crushed""}]"
"1614336592-5126","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/easy-summer-recipes/2","Korean chilli, sesame & honey chicken","https://www.bbcgoodfood.com/recipes/korean-chilli-sesame-honey-chicken","","","[{""meth_list"":""STEP 1""},{""meth_list"":""Toss the chicken in the soy sauce, sesame oil and ginger. Thread each thigh on two long metal skewers, so that each skewer pierces one side of the thigh. Keep threading the chicken, making sure it’s packed onto the skewers tightly. Chill until you’re ready to cook. Mix the ingredients for the glaze.""},{""meth_list"":""STEP 2""},{""meth_list"":""Heat the BBQ. If using a coal BBQ, wait for the coals to turn ashen before you start cooking. Cook the kebab for 5-8 mins on each side (depending on the heat). Once nicely charred but not fully cooked through, start painting on the glaze. The honey will catch if cooked for too long – the key to nice sticky chicken is applying the glaze in layers, turning the kebab often.""},{""meth_list"":""STEP 3""},{""meth_list"":""Once the glaze has been used up and the chicken is cooked through (it’ll take about 20 mins in total), transfer to a plate and leave to cool for 5 mins before serving scattered with spring onions.""}]","[{""meth_group"":""STEP 1""},{""meth_group"":""Toss the chicken in the soy sauce, sesame oil and ginger. Thread each thigh on two long metal skewers, so that each skewer pierces one side of the thigh. Keep threading the chicken, making sure it’s packed onto the skewers tightly. Chill until you’re ready to cook. Mix the ingredients for the glaze.""},{""meth_group"":""STEP 2""},{""meth_group"":""Heat the BBQ. If using a coal BBQ, wait for the coals to turn ashen before you start cooking. Cook the kebab for 5-8 mins on each side (depending on the heat). Once nicely charred but not fully cooked through, start painting on the glaze. The honey will catch if cooked for too long – the key to nice sticky chicken is applying the glaze in layers, turning the kebab often.""},{""meth_group"":""STEP 3""},{""meth_group"":""Once the glaze has been used up and the chicken is cooked through (it’ll take about 20 mins in total), transfer to a plate and leave to cool for 5 mins before serving scattered with spring onions.""}]","[{""ing_group"":""12 chicken thighs , boneless and skinless""},{""ing_group"":""2 tbsp soy sauce""},{""ing_group"":""1 tbsp sesame oil""},{""ing_group"":""thumb-sized piece ginger , grated""},{""ing_group"":""4 spring onions , sliced""},{""ing_group"":""4 tbsp Korean chilli paste (gochujang) or use a mixture of 3 tbsp ketchup and 1 tbsp sriracha chilli sauce""},{""ing_group"":""2 tbsp honey""},{""ing_group"":""juice ½ lime""},{""ing_group"":""1 tbsp soy sauce""},{""ing_group"":""1 tsp sesame oil""},{""ing_group"":""2 tbsp sesame seeds""}]"
